&S1_HEADER
 118 118
-2.30919805053942E+01  4.92942116885504E-01  9.99999999999900E-01  0.00000000000000E+00  0.00000000000000E+00  9.07487325223891E+00  1.45717278968102E+00  2.00000000000000E+00   0.00000000000000E+00  2.27682264270865E+01  2.27682264475450E+01 -2.90561921771924E-02  9.51466008718684E-24  1.91985184133304E+02  2.30919805053942E+00  9.80312886591695E-01  8.02728754908655E-01 -1.34504192043096E-02 -1.05103081793345E-08 -2.85597348509747E-02 -4.17761938297591E-09 -3.32350099911541E-08 -1.83878796633508E-08 -1.42510554686019E-03 -4.63482319613167E-09 0.0E+00 -8.60749841027698E-10 -9.51466008718684E-24  2.27682264844830E+01  1.79420954487580E+01  4.07103219539494E+01 -2.90561921774670E-02  1.57079632492397E+00  1.45624825941244E+00 -1.70984491653972E-33  1.91985184133232E+02  2.30919802610371E+00  9.80312882752330E-01  8.02728758123318E-01  6.44332170149409E-01 0.0E+00 -1.09324075099468E-09  4.07103221361856E+01  8.59715639395376E-01  4.15700377754545E+01 -2.90561921953048E-02  1.45624825939168E+00  9.51466008187630E-24  1.91985184138105E+02  2.30919800183377E+00  9.80312879057835E-01  8.02728761836416E-01 -6.12395682959415E-03 0.0E+00 -6.79707839037885E-11  4.15700379575859E+01  1.50415146151311E+02  1.91985184098912E+02 -2.90561922147623E-02 -1.09159798492400E-32  1.91985184132876E+02  2.30919797757235E+00  9.80312875370216E-01  8.02728765572522E-01  9.86099677198794E-01 0.0E+00 -4.55366126489982E-03 -6.59407799671881E-11 -1.75993372020629E-10  1.91985184273226E+02  5.42173448924944E+01  2.46202529137528E+02  1.91985184293810E+02  5.30113801193059E+02  2.30919793422439E+00  8.02728770857504E-01  9.03854039137305E-01  9.03854039137305E-01 0.0E+00 0.0E+00 -5.10563401621074E-10 -1.06659842480504E-10  2.46202529216487E+02  2.83911272020207E+02  5.30113801127838E+02  1.91985184294166E+02  5.30113801244757E+02  2.30919789575260E+00  8.02728768550096E-01  9.96535401145427E-01 0.0E+00 -4.17485395061555E-02 -3.82069824748842E-10 -2.20138105685773E-10  5.30113800760169E+02  5.00000000000000E+00  5.35113800770371E+02 -1.03081392001871E-01 -6.13459747398265E-02  2.39121885032966E-01  2.52907105809562E-01  2.30919787697534E+00 0.0E+00 -1.70031929277078E-09  5.35113800628169E+02  8.76951949538841E+02  1.41206574982914E+03  5.35113801056590E+02  1.41206574953487E+03  2.30919787292562E+00 -9.44615415479170E-02 -4.92942116885504E-01 -3.18972549346704E-02 -7.90136245609574E-04 -6.86163756327893E-02 -3.84840518729290E-10 -7.99123039498862E-10 -2.08248183098533E-10
&INDEX =  5
-2.19737719515753E+01  4.97264295061974E-02  9.99999999999900E-01  0.00000000000000E+00  0.00000000000000E+00  8.11422919108286E-01  6.31241443277379E-01  1.00000000000000E+00   0.00000000000000E+00  2.25113955242201E+01  2.25113955292372E+01 -4.28358466904913E-02  6.47293908533042E-25  1.91467562641665E+02  2.19737719515753E+00  9.78118878943196E-01  8.06552969349421E-01 -7.83825409598649E-03 -2.96798280396970E-10 -1.94288128620601E-03 -7.42070160555290E-10 -1.51780505598702E-08 -1.73075136444822E-08 -9.40168860511211E-05 -3.17301067943512E-09 0.0E+00 -2.13391333627092E-10 -6.47293908533042E-25  2.25113955308537E+01  1.77593562407900E+01  4.02707517804949E+01 -4.28358466905766E-02  1.57079632642047E+00  1.45782192295784E+00 -1.70984491653649E-33  1.91467562646693E+02  2.19737717566386E+00  9.78118876030818E-01  8.06552970721069E-01  6.30320560194510E-01 0.0E+00 -4.71829634642611E-10  4.02707517845509E+01  8.69069534762408E-01  4.11398213222246E+01 -4.28358467048863E-02  1.45782192306242E+00  6.47293903085081E-25  1.91467562641985E+02  2.19737715632193E+00  9.78118873254110E-01  8.06552972564192E-01 -4.03988688606494E-04 0.0E+00 -1.55766621363989E-09  4.11398213300584E+01  1.50327741305484E+02  1.91467562631555E+02 -4.28358467205550E-02 -1.09159798450139E-32  1.91467562641622E+02  2.19737713698700E+00  9.78118870484034E-01  8.06552974430347E-01  9.88396852790576E-01 0.0E+00 -3.09798071290619E-04 -2.63503398450033E-11 -5.23081554206549E-11  1.91467562369784E+02  5.51027577445242E+01  2.46570320098703E+02  1.91467562378975E+02  5.32885030867673E+02  2.19737710212272E+00  8.06552977230348E-01  9.26004480518243E-01  9.26004480518243E-01 0.0E+00 0.0E+00 -2.78150255594259E-10 -4.77538610966782E-11  2.46570319872604E+02  2.86314711111369E+02  5.32885030908897E+02  1.91467562379011E+02  5.32885030871227E+02  2.19737707080209E+00  8.06552974774925E-01  9.96488944160753E-01 0.0E+00 -2.84019537237930E-03 -2.61302128143767E-10 -7.05593643677875E-11  5.32885029405656E+02  5.00000000000000E+00  5.37885029425740E+02 -9.25461362633204E-02 -6.43166772247311E-02  1.71506157210039E-01  2.38749853650912E-01  2.19737705436472E+00 0.0E+00 -3.34737630206898E-09  5.37885029134472E+02  8.82694965750763E+02  1.42057999482348E+03  5.37885029154950E+02  1.42057999473376E+03  2.19737705022941E+00 -9.34495917342695E-03 -4.97264295061974E-02 -2.64635976385064E-03 -3.20800390498209E-03 -4.66804865974954E-03 -6.98769573172079E-11 -3.80008126244893E-11 -6.31151565668791E-11
&INDEX =  6
-2.18674818361080E+01  2.37564552429885E-03  9.99999999999900E-01  0.00000000000000E+00  0.00000000000000E+00  8.61850884835841E-02  2.41304623042436E-01  1.00000000000000E+00   0.00000000000000E+00  2.24226380896451E+01  2.24226380918987E+01 -5.18409207683147E-02  5.52750024799803E-27  1.91278276960616E+02  2.18674818361080E+00  9.77192082169165E-01  8.13316778589942E-01 -5.33338198438287E-03 -2.28666668933286E-10 -1.65909209809336E-05 -1.83602491845810E-10 -2.12133356425157E-09 -5.07372988067800E-09 -9.99406063563090E-07 -2.61766629560978E-09 0.0E+00 -9.62153677243374E-11 -5.52750024799803E-27  2.24226380898553E+01  1.77137956384629E+01  4.01364337287081E+01 -5.18409207683301E-02  1.57079632670017E+00  1.46044650981188E+00 -1.70984491653650E-33  1.91278276960658E+02  2.18674816550921E+00  9.77192079724935E-01  8.13316779426240E-01  6.41781936975631E-01 0.0E+00 -2.08339297954922E-11  4.01364337238139E+01  8.56418817708638E-01  4.09928525411577E+01 -5.18409207735301E-02  1.46044650981140E+00  5.52749479009254E-27  1.91278276960618E+02  2.18674814751521E+00  9.77192077376674E-01  8.13316780595909E-01 -1.76482686608989E-05 0.0E+00 -1.96492532288820E-10  4.09928525374666E+01  1.50285424415795E+02  1.91278276959504E+02 -5.18409207792337E-02 -1.09159798449987E-32  1.91278276960614E+02  2.18674812952653E+00  9.77192075033187E-01  8.13316781782560E-01  9.90831794489698E-01 0.0E+00 -2.65260520980299E-06 -4.12627919594474E-11 -5.77234304632584E-12  1.91278276817607E+02  5.54617421699198E+01  2.46740018980117E+02  1.91278276820551E+02  5.35699155650784E+02  2.18674809673469E+00  8.13316783811182E-01  9.41995425409881E-01  9.41995425409881E-01 0.0E+00 0.0E+00 -1.31233797926065E-10 -1.53120597236210E-11  2.46740018758823E+02  2.88959136986675E+02  5.35699155734160E+02  1.91278276820553E+02  5.35699155650826E+02  2.18674806700248E+00  8.13316782008329E-01  9.96798342648520E-01 0.0E+00 -2.42482691362709E-05 -3.91014330969030E-11 -1.55272485916000E-10  5.35699155100570E+02  5.00000000000000E+00  5.40699155085892E+02 -6.43860518150339E-02 -8.41106247848116E-02  1.64581616199454E-01  2.30342619638643E-01  2.18674805120460E+00 0.0E+00 -2.44631337409373E-09  5.40699154989368E+02  8.83110610438086E+02  1.42380976540358E+03  5.40699154907189E+02  1.42380976535473E+03  2.18674804721705E+00 -3.53064922391300E-05 -2.37564552429885E-03 -1.38390071668893E-05 -7.71285912105668E-05 -3.98621893050795E-05 -2.70084331673195E-11 -1.51705950872369E-10 -3.42834320781483E-11
&INDEX =  7
-2.19451386506709E+01  2.37300639425551E-03  9.99999999999900E-01  0.00000000000000E+00  0.00000000000000E+00  4.83425046334977E-02  2.95079609389401E-01  2.00000000000000E+00   0.00000000000000E+00  2.22426759015724E+01  2.22426759042922E+01 -5.58322476791340E-02  4.84180978843678E-30  1.90863380698912E+02  2.19451386506709E+00  9.75093170902646E-01  8.29695158488943E-01 -5.42454067617655E-03 -5.32967558974917E-10 -1.45590103861615E-08 -2.60203122747328E-12 -2.19032295301964E-11 -6.61373178445501E-10 -2.38259209533515E-07 -2.53627288415743E-09 0.0E+00 -1.17013740877479E-10 -4.84180978843678E-30  2.22426759040965E+01  1.77323863528376E+01  3.99750622560025E+01 -5.58322476791385E-02  1.57079632664370E+00  1.46266935005976E+00 -1.70984491653654E-33  1.90863380698912E+02  2.19451384713045E+00  9.75093168516499E-01  8.29695159355260E-01  6.73848725132098E-01 0.0E+00 -4.97367760078929E-11  3.99750622544586E+01  7.86685611220068E-01  4.07617478652430E+01 -5.58322476833470E-02  1.46266935008335E+00  4.83635179858808E-30  1.90863380698912E+02  2.19451382929959E+00  9.75093166224003E-01  8.29695160548142E-01 -2.43297797131168E-06 0.0E+00 -2.43804068843672E-10  4.07617478653685E+01  1.50101632826172E+02  1.90863380692607E+02 -5.58322476879613E-02 -1.09159798449645E-32  1.90863380698911E+02  2.19451381147395E+00  9.75093163935923E-01  8.29695161757314E-01  9.90762860793366E-01 0.0E+00 -9.48023866026017E-09 -7.05926689852626E-12 -3.28588931247101E-11  1.90863380631156E+02  5.64917825101662E+01  2.47355163126418E+02  1.90863380637458E+02  5.42267359616577E+02  2.19451377898802E+00  8.29695163866072E-01  9.45774713601362E-01  9.45774713601362E-01 0.0E+00 0.0E+00 -2.59238589919934E-10 -3.28455609723153E-11  2.47355162995217E+02  2.94912196828618E+02  5.42267359726053E+02  1.90863380637459E+02  5.42267359616585E+02  2.19451374952285E+00  8.29695162191700E-01  9.96910352907181E-01 0.0E+00 -1.84182402875900E-08 -3.30444317333581E-10 -2.01498118338599E-10  5.42267359401392E+02  5.00000000000000E+00  5.47267359372946E+02 -6.45173589806239E-02 -6.81311383869646E-02  1.78537206424181E-01  9.24338069762818E-02  2.19451373399299E+00 0.0E+00 -4.74100640227941E-09  5.47267359388464E+02  8.83114186664075E+02  1.43038154602482E+03  5.47267359195499E+02  1.43038154592714E+03  2.19451373015603E+00 -3.27848173520908E-05 -2.37300639425551E-03 -4.60529342993771E-06 -1.73157019132304E-04 -3.49980523974445E-08 -3.13540978306996E-11 -3.51954388944115E-10 -6.82401452489034E-11
&INDEX =  8
-2.20218106928440E+01  3.05991412708950E-04  9.99999999999900E-01  0.00000000000000E+00  0.00000000000000E+00  6.13201305151021E-02  2.43018830266520E-01  1.00000000000000E+00   0.00000000000000E+00  2.20122869956643E+01  2.20122870014678E+01 -5.46779199602636E-02  1.02207306320699E-24  1.90282187316584E+02  2.20218106928440E+00  9.72152620227488E-01  8.52918540059091E-01 -5.40516809560359E-03 -1.68358937902013E-10 -1.09192099806421E-10 -7.92851874919457E-13 -1.52745109702218E-11 -5.27847987541463E-10 -2.46844178733693E-07 -2.47610293671433E-09 0.0E+00 -2.52190122704960E-10 -1.02207306320699E-24  2.20122870021283E+01  1.78666853099949E+01  3.98789723083594E+01 -5.46779199602658E-02  1.57079632665716E+00  1.46496027456561E+00 -1.70969944585404E-33  1.90282187316584E+02  2.20218105134640E+00  9.72152617849762E-01  8.52918540924221E-01  7.20599399801317E-01 0.0E+00 -1.99493086951356E-10  3.98789723094487E+01  6.67422751609817E-01  4.05463950629130E+01 -5.46779199634616E-02  1.46496027459867E+00  1.02207305784417E-24  1.90282187316584E+02  2.20218103351062E+00  9.72152615563408E-01  8.52918542105503E-01 -6.39575227807745E-05 0.0E+00 -1.11221555838534E-09  4.05463950645487E+01  1.49735792238324E+02  1.90282187307745E+02 -5.46779199669388E-02 -1.07256479886751E-32  1.90282187316584E+02  2.20218101567943E+00  9.72152613280631E-01  8.52918543301070E-01  9.90801972905883E-01 0.0E+00 -6.93571129175159E-09 -3.23253646044141E-11 -4.62061459710869E-11  1.90282187284100E+02  5.67364323496283E+01  2.47018619630739E+02  1.90282187292938E+02  5.51586245494437E+02  2.20218098318036E+00  8.52918545398207E-01  9.48543479044884E-01  9.48543479044884E-01 0.0E+00 0.0E+00 -5.17801556767391E-11 -4.62058488063215E-11  2.47018619447057E+02  3.04567626352125E+02  5.51586245648315E+02  1.90282187298592E+02  5.51586245494440E+02  2.20218095370528E+00  8.52918543744123E-01  9.96890226048339E-01 0.0E+00 -5.41027013290928E-09 -4.93724746990096E-10 -2.78463974522837E-10  5.51586245372691E+02  5.00000000000000E+00  5.56586245336182E+02 -6.75227767826652E-02 -6.48097043567682E-02  1.84064577699247E-01  1.77937307867296E-01  2.20218093818961E+00 0.0E+00 -6.08491745879292E-09  5.56586245248724E+02  8.83114190138788E+02  1.43970043533181E+03  5.56586244974846E+02  1.43970043529283E+03  2.20218093437668E+00 -3.05991412708950E-04 -6.94878276400514E-06 -7.84491354766023E-06 -1.56037777370329E-04 -4.87965287012348E-10 -6.30025342847968E-11 -4.91184721971178E-10 -2.70577274986294E-11
&INDEX =  9
-2.20692859574744E+01  6.48841013400419E-04  9.99999999999900E-01  0.00000000000000E+00  0.00000000000000E+00  5.42198060477096E-02  2.06821071571110E-01  2.00000000000000E+00   0.00000000000000E+00  2.18407825468765E+01  2.18407825477790E+01 -5.50131014263909E-02  7.57533792817214E-28  1.89762785556479E+02  2.20692859574744E+00  9.69524703584148E-01  8.73842697838505E-01 -5.43313436210155E-03 -4.81728545942417E-11 -2.79165579541996E-12 -6.34513471766632E-13 -1.55337585462922E-11 -4.50540937890764E-10 -2.41168769802998E-07 -2.51558611982221E-09 0.0E+00 -3.95088978041378E-11 -7.57533792817214E-28  2.18407825497153E+01  1.80381130977234E+01  3.98788956430057E+01 -5.50131014263928E-02  1.57079632671534E+00  1.46646938758317E+00 -1.70969944585448E-33  1.89762785556479E+02  2.20692857781055E+00  9.69524701193402E-01  8.73842698694978E-01  7.58372323997788E-01 0.0E+00 -2.32849905604993E-10  3.98788956437054E+01  5.58204552373834E-01  4.04371001970947E+01 -5.50131014289311E-02  1.46646938753482E+00  7.57528429993417E-28  1.89762785556479E+02  2.20692855997845E+00  9.69524698896093E-01  8.73842699876372E-01 -6.27248553848653E-05 0.0E+00 -6.51632036339997E-10  4.04371001978232E+01  1.49325685343898E+02  1.89762785548562E+02 -5.50131014316685E-02 -1.07256479883523E-32  1.89762785556479E+02  2.20692854215027E+00  9.69524696601727E-01  8.73842701069944E-01  9.91014858782890E-01 0.0E+00 -7.31461390988255E-09 -4.55066692505295E-11 -4.15012580193901E-11  1.89762785529474E+02  5.72447377086890E+01  2.47007523232344E+02  1.89762785537391E+02  5.59986768606820E+02  2.20692850966960E+00  8.73842703174077E-01  9.52196703448493E-01  9.52196703448493E-01 0.0E+00 0.0E+00 -9.99077968287762E-11 -4.15011090337420E-11  2.47007523063426E+02  3.12979245796812E+02  5.59986768636037E+02  1.89762785537395E+02  5.59986768606821E+02  2.20692848019223E+00  8.73842701503255E-01  9.97050465185545E-01 0.0E+00 -6.13701329009273E-09 -7.14064441418387E-10 -5.20795272048248E-11  5.59986768183753E+02  5.00000000000000E+00  5.64986768153256E+02 -6.52277116324334E-02 -6.54951576959937E-02  1.86650377399237E-01  1.80745099052618E-01  2.20692846479119E+00 0.0E+00 -5.08271114085801E-09  5.64986768061135E+02  8.83114189498680E+02  1.44810095764191E+03  5.64986767922280E+02  1.44810095751714E+03  2.20692846108825E+00 -1.41790031930641E-04 -6.90825493190018E-05 -4.72221721059523E-06 -7.58976794796808E-05 -7.93843931247977E-11 -9.28527906078103E-11 -2.45331285566804E-10 -8.61014632043172E-11
&INDEX =  10
-2.20988968813044E+01  1.29849116453105E-04  9.99999999999900E-01  0.00000000000000E+00  0.00000000000000E+00  3.61701354890606E-02  1.77514382001549E-01  1.00000000000000E+00   0.00000000000000E+00  2.17508209823338E+01  2.17508209828350E+01 -5.50740256788964E-02 -1.04122422415866E-31  1.89313935684414E+02  2.20988968813044E+00  9.67253743347602E-01  8.92016907847077E-01 -5.42950131930411E-03 -7.03144487079754E-11 -5.29043475694380E-11 -4.87940410461279E-13 -1.55320098484666E-11 -2.52612153417431E-10 -2.44151026668698E-07 -2.50361808097695E-09 0.0E+00 -2.20283723162847E-11 -1.04122422415866E-31  2.17508209832544E+01  1.81281018046008E+01  3.98789227864384E+01 -5.50740256788975E-02  1.57079632676262E+00  1.46761138173802E+00 -1.70969944585592E-33  1.89313935684414E+02  2.20988967019730E+00  9.67253740969075E-01  8.92016908704041E-01  7.77022767475659E-01 0.0E+00 -7.40668509992276E-11  3.98789227881437E+01  5.02614286525292E-01  4.03815370747134E+01 -5.50740256800685E-02  1.46761138166918E+00 -1.09485246212798E-31  1.89313935684414E+02  2.20988965236959E+00  9.67253738684504E-01  8.92016909888461E-01 -2.39694102543756E-05 0.0E+00 -2.95599057147929E-11  4.03815370771491E+01  1.48932398595571E+02  1.89313935677553E+02 -5.50740256813072E-02 -1.07256479872761E-32  1.89313935684414E+02  2.20988963454517E+00  9.67253736402369E-01  8.92016911083014E-01  9.91381860857021E-01 0.0E+00 -7.30441521582204E-09 -3.22364096364130E-11 -3.60502163098379E-11  1.89313935701681E+02  5.76882888067365E+01  2.47002224499658E+02  1.89313935708542E+02  5.67285545500292E+02  2.20988960204624E+00  8.92016913161939E-01  9.55861537818206E-01  9.55861537818206E-01 0.0E+00 0.0E+00 -1.49256220292576E-10 -3.60502163052675E-11  2.47002224411629E+02  3.20283321397341E+02  5.67285545615897E+02  1.89313935708542E+02  5.67285545594000E+02  2.20988957252048E+00  8.92016911481493E-01  9.97078428422549E-01 0.0E+00 -5.16650172771635E-09 -6.00944152598265E-10 -3.85310757035720E-11  5.67285545376274E+02  5.00000000000000E+00  5.72285545349894E+02 -6.51718548604828E-02 -6.62041249823271E-02  1.98232022769095E-01  2.43888375420900E-01  2.20988955713271E+00 0.0E+00 -4.39676265765835E-09  5.72285545281298E+02  8.83114189774219E+02  1.45539973501820E+03  5.72285545164286E+02  1.45539973490932E+03  2.20988955347663E+00 -1.29849116453105E-04 -6.47622833829889E-05 -6.53559878993579E-06 -7.39328663887591E-05 -6.76561347083890E-10 -4.22105599807936E-11 -2.04107822011665E-10 -7.47593352867228E-11
